GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
747936016,20180416,201804,2018,2018.2904,,,,,,,,,,,SYRMED,SYRIA,SYR,,,,,MED,,,1,051,051,05,1,3.4,10,1,10,-0.35460992907801,0,,,,,,,,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,20180416070000,http://ziarero.antena3.ro/article/view/id/228611
747936609,20180416,201804,2018,2018.2904,LAB,WORKER,,,,,,LAB,,,JPNLAB,JAPAN,JPN,,,,,LAB,,,1,051,051,05,1,3.4,10,1,10,9.61538461538462,1,Japan,JA,JA,,36.0,138.0,JA,1,Japan,JA,JA,,36.0,138.0,JA,1,Japan,JA,JA,,36.0,138.0,JA,20180416070000,http://www.insight.co.kr/news/150349
747935921,20180416,201804,2018,2018.2904,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,046,046,04,1,7.0,4,1,2,-3.84615384615385,0,,,,,,,,1,Japan,JA,JA,,36.0,138.0,JA,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20180416070000,http://alittihad.ae/details.php?id=28551&y=2018
747936563,20180416,201804,2018,2018.2904,JPNELI,JUNICHIRO KOIZUMI,JPN,,,,,ELI,,,MED,MAGAZINE,,,,,,MED,,,1,010,010,01,1,0.0,10,1,10,-8.10810810810811,1,Japan,JA,JA,,36.0,138.0,JA,1,Japan,JA,JA,,36.0,138.0,JA,1,Japan,JA,JA,,36.0,138.0,JA,20180416070000,http://orf.at/stories/2434319/
747936475,20180416,201804,2018,2018.2904,GOV,PRIME MINISTER,,,,,,GOV,,,mos,MOSSI,,,mos,,,,,,1,043,043,04,1,2.8,10,1,10,-6.0,1,South Korea,KS,KS,,37.0,127.5,KS,1,South Korea,KS,KS,,37.0,127.5,KS,1,South Korea,KS,KS,,37.0,127.5,KS,20180416070000,http://www.hankookilbo.com/v/3f06dd8a3d7b43b8babfcfb212f9eff6
747936916,20180416,201804,2018,2018.2904,SYR,SYRIA,SYR,,,,,,,,EURLEG,EUROPEAN,EUR,,,,,LEG,,,1,040,040,04,1,1.0,2,1,2,1.0989010989011,1,Syria,SY,SY,,35.0,38.0,SY,1,Italy,IT,IT,,42.833333,12.833333,IT,1,Italy,IT,IT,,42.833333,12.833333,IT,20180416070000,https://www.ilmessaggero.it/primopiano/politica/antonio_tajani_intervista_governo-3671744.html
747936003,20180416,201804,2018,2018.2904,,,,,,,,,,,ROU,ROMANIA,,,,,,,,,1,0353,035,03,1,7.0,2,1,2,0.0,0,,,,,,,,1,Italy,IT,IT,,42.833333,12.833333,IT,1,Italy,IT,IT,,42.833333,12.833333,IT,20180416070000,"https://www.monitorulbt.ro/Stiri/Economic/2018-04-16/Combinatul+de+la+Galati,+scos+la+vanzare.html"
747936440,20180416,201804,2018,2018.2904,GOV,AUTHORITIES,,,,,,GOV,,,OPP,DETAINEE,,,,,,OPP,,,1,0841,084,08,2,7.0,10,1,10,-2.48618784530387,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20180416070000,http://www.alufuqnews.com/Akhbar-Al-Khlyj/508604.html
747936600,20180416,201804,2018,2018.2904,KOR,SOUTH KOREA,KOR,,,,,,,,COP,POLICE,,,,,,COP,,,1,010,010,01,1,0.0,4,1,4,-4.88245931283906,1,South Korea,KS,KS,,37.0,127.5,KS,1,South Korea,KS,KS,,37.0,127.5,KS,1,South Korea,KS,KS,,37.0,127.5,KS,20180416070000,http://www.hankookilbo.com/v/78d3228cd6c44d2faac37163307ffad4
747936746,20180416,201804,2018,2018.2904,OPP,DETAINEE,,,,,,OPP,,,GOV,AUTHORITIES,,,,,,GOV,,,1,050,050,05,1,3.5,10,1,10,-2.48618784530387,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20180416070000,http://www.alufuqnews.com/Akhbar-Al-Khlyj/508604.html
747936551,20180416,201804,2018,2018.2904,ISRJUD,ISRAEL,ISR,,,,,JUD,,,MIL,DESTROYER,,,,,,MIL,,,1,042,042,04,1,1.9,10,1,10,-1.63487738419619,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20180416070000,https://www.inn.co.il/Articles/Article.aspx/17416
747936417,20180416,201804,2018,2018.2904,GOV,GOVERNMENT,,,,,,GOV,,,IRN,IRANIAN,IRN,,,,,,,,1,051,051,05,1,3.4,10,1,10,-4.10958904109589,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20180416070000,https://www.watson.ch/International/Iran/639397007-Irans-Regierung-verbietet-auslaendische-soziale-Medien--an-Schulen
747936546,20180416,201804,2018,2018.2904,ISR,ISRAEL,ISR,,,,,,,,afaCVL,AFRICANS,,,afa,,,CVL,,,1,084,084,08,2,7.0,30,1,10,-2.48618784530387,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20180416070000,http://www.alufuqnews.com/Akhbar-Al-Khlyj/508604.html
747936192,20180416,201804,2018,2018.2904,CVL,VILLAGE,,,,,,CVL,,,GOV,GOVERNMENT,,,,,,GOV,,,1,120,120,12,3,-4.0,10,1,10,-3.58851674641149,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,20180416070000,https://jang.com.pk/news/479403
747936548,20180416,201804,2018,2018.2904,ISREDU,ISRAELI,ISR,,,,,EDU,,,ISR,ISRAELI,ISR,,,,,,,,1,051,051,05,1,3.4,10,1,10,-1.51515151515151,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,20180416070000,https://healthy.walla.co.il/item/3150520
747936515,20180416,201804,2018,2018.2904,IDN,INDONESIA,IDN,,,,,,,,CVL,TOURIST,,,,,,CVL,,,1,043,043,04,1,2.8,10,1,10,2.55941499085923,1,Indonesia,ID,ID,,-5.0,120.0,ID,1,Indonesia,ID,ID,,-5.0,120.0,ID,1,Indonesia,ID,ID,,-5.0,120.0,ID,20180416070000,http://wisata.harianjogja.com/read/2018/04/16/504/910591/merinding-di-istana-drakula
747936474,20180416,201804,2018,2018.2904,GOV,PRIME MINISTER,,,,,,GOV,,,mos,MOSSI,,,mos,,,,,,1,020,020,02,1,3.0,10,1,10,-6.0,1,South Korea,KS,KS,,37.0,127.5,KS,1,South Korea,KS,KS,,37.0,127.5,KS,1,South Korea,KS,KS,,37.0,127.5,KS,20180416070000,http://www.hankookilbo.com/v/3f06dd8a3d7b43b8babfcfb212f9eff6
747936224,20180416,201804,2018,2018.2904,ECU,ECUADORIAN,ECU,,,,,,,,MED,JOURNALIST,,,,,,MED,,,1,190,190,19,4,-10.0,10,1,10,-3.54131534569983,1,Guatemala,GT,GT,,15.5,-90.25,GT,1,Guatemala,GT,GT,,15.5,-90.25,GT,1,Guatemala,GT,GT,,15.5,-90.25,GT,20180416070000,http://www.diariosigloxxi.com/texto-ep/mostrar/20180416051134/santos-admite-periodistas-ecuatorianos-fueron-asesinados-territorio-colombiano
747935926,20180416,201804,2018,2018.2904,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,190,190,19,4,-10.0,10,1,10,-8.07692307692308,0,,,,,,,,1,Hong Kong,HK,HK,,22.25,114.166667,HK,1,Hong Kong,HK,HK,,22.25,114.166667,HK,20180416070000,http://news.chosun.com/site/data/html_dir/2018/04/16/2018041601555.html
747936211,20180416,201804,2018,2018.2904,DEU,GERMAN,DEU,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,012,012,01,1,-0.4,2,1,2,1.28205128205128,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,Germany,GM,GM,,51.5,10.5,GM,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20180416070000,https://rs.sputniknews.com/rusija/201804161115286651-Nemacka-Rusija-Sirija/
747936059,20180416,201804,2018,2018.2904,BRA,BRAZIL,BRA,,,,,,,,HND,HONDURAS,HND,,,,,,,,1,051,051,05,1,3.4,10,1,10,1.04602510460251,1,Brazil,BR,BR,,-10.0,-55.0,BR,1,Honduras,HO,HO,,15.0,-86.5,HO,1,Brazil,BR,BR,,-10.0,-55.0,BR,20180416070000,http://www.latribuna.hn/2018/04/16/eco/
747936544,20180416,201804,2018,2018.2904,ISR,ISRAEL,ISR,,,,,,,,PSE,PALESTINE,PSE,,,,,,,,0,080,080,08,2,5.0,2,1,2,-1.99468085106383,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20180416070000,https://www.stol.it/Artikel/Politik-im-Ueberblick/Politik/Vor-70-Jahren-entstand-Israel
747936424,20180416,201804,2018,2018.2904,GOV,PRESIDENT,,,,,,GOV,,,LEG,CONGRESS,,,,,,LEG,,,1,190,190,19,4,-10.0,20,1,20,-2.02744659711873,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20180416070000,https://daily.mk/vesti/mazhot-ispolni-zhelbata-zhenata-foto?what=7698976
747936395,20180416,201804,2018,2018.2904,GOV,MINIST,,,,,,GOV,,,CRM,CONVICTS,,,,,,CRM,,,1,030,030,03,1,4.0,10,1,10,-1.74672489082969,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20180416070000,https://daily.mk/vesti/primernite-zatvorenici-posetuvaat-kulturno-umetnichki-nastani-2?what=7685780
747936246,20180416,201804,2018,2018.2904,EDU,UNIVERSITY,,,,,,EDU,,,HND,HONDURAS,HND,,,,,,,,1,042,042,04,1,1.9,10,1,10,2.67558528428094,1,Honduras,HO,HO,,15.0,-86.5,HO,1,Honduras,HO,HO,,15.0,-86.5,HO,1,Honduras,HO,HO,,15.0,-86.5,HO,20180416070000,http://www.elcolombiano.com/opinion/columnistas/la-disciplina-como-camino-hacia-la-libertad-GE8547383
747936053,20180416,201804,2018,2018.2904,BELELI,BELGIUM,BEL,,,,,ELI,,,GOV,MINISTRY,,,,,,GOV,,,0,120,120,12,3,-4.0,2,1,2,-4.45344129554656,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20180416070000,https://www.wiwo.de/politik/deutschland/bundeslandwirtschaftsministerin-kloeckner-stellt-offenbar-glyphosatverbot-infrage/21178298.html
747936210,20180416,201804,2018,2018.2904,DEU,GERMANY,DEU,,,,,,,,GOV,INTERIOR MINIST,,,,,,GOV,,,1,050,050,05,1,3.5,4,1,4,0.0,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20180416070000,https://www.wiwo.de/politik/deutschland/durchbruch-erwartet-tarifverhandlungen-fuer-den-oeffentlichen-dienst-werden-fortgesetzt/21178296.html
747936987,20180416,201804,2018,2018.2904,TUROPP,TURKEY,TUR,,,,,OPP,,,FRAGOV,FRENCH,FRA,,,,,GOV,,,0,042,042,04,1,1.9,6,1,6,-2.02429149797571,1,Turkey,TU,TU,,39.059012,34.911546,TU,1,France,FR,FR,,46.0,2.0,FR,1,Turkey,TU,TU,,39.059012,34.911546,TU,20180416070000,http://radiovesti.ru/news/823523/
747936759,20180416,201804,2018,2018.2904,PRT,PORTUGUESE,PRT,,,,,,,,CVL,VILLAGE,,,,,,CVL,,,1,074,074,07,2,8.5,10,1,10,-3.61990950226244,4,"Estombar, Faro, Portugal",PO,PO09,24770,37.1457,-8.48559,-2164869,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,20180416070000,https://www.rtp.pt/noticias/cultura/lagoa-recupera-torre-com-400-anos-de-onde-se-alertava-para-saques-de-piratas_n1070185
747936288,20180416,201804,2018,2018.2904,EUR,EUROPE,EUR,,,,,,,,FRA,FRANCE,FRA,,,,,,,,1,043,043,04,1,2.8,10,1,10,2.53623188405797,1,France,FR,FR,,46.0,2.0,FR,1,France,FR,FR,,46.0,2.0,FR,1,France,FR,FR,,46.0,2.0,FR,20180416070000,http://www.europe1.fr/societe/plongee-au-coeur-du-nouveau-tribunal-de-paris-3627566
747936734,20180416,201804,2018,2018.2904,MUS,MAURITIUS,MUS,,,,,,,,FRAGOV,FRANCE,FRA,,,,,GOV,,,0,046,046,04,1,7.0,2,1,2,-2.90909090909091,1,France,FR,FR,,46.0,2.0,FR,1,France,FR,FR,,46.0,2.0,FR,1,France,FR,FR,,46.0,2.0,FR,20180416070000,http://www.5plus.mu/actualite/son-fils-de-5-ans-meurt-ecrase-par-un-portail-cecile-sanchez-notre-famille-est
747936735,20180416,201804,2018,2018.2904,MUS,MAURITIUS,MUS,,,,,,,,FRAGOV,FRANCE,FRA,,,,,GOV,,,0,046,046,04,1,7.0,8,1,8,-2.90909090909091,1,Mauritius,MP,MP,,16.0,146.0,MP,1,France,FR,FR,,46.0,2.0,FR,1,France,FR,FR,,46.0,2.0,FR,20180416070000,http://www.5plus.mu/actualite/son-fils-de-5-ans-meurt-ecrase-par-un-portail-cecile-sanchez-notre-famille-est
747936426,20180416,201804,2018,2018.2904,GOV,GOVERNMENT,,,,,,GOV,,,MED,BLOGGER,,,,,,MED,,,1,046,046,04,1,7.0,10,1,10,-3.22580645161291,0,,,,,,,,0,,,,,,,,0,,,,,,,,20180416070000,http://world.kbs.co.kr/french/news/news_Po_detail.htm?No=60019
747936279,20180416,201804,2018,2018.2904,ESPGOV,MADRID,ESP,,,,,GOV,,,ESP,SPAIN,ESP,,,,,,,,0,051,051,05,1,3.4,4,1,4,1.6,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,4,"Madrid, Madrid, Spain",SP,SP29,25820,40.4,-3.68333,-390625,20180416070000,http://www.diariosigloxxi.com/texto-s/mostrar/276158/presidente-portugal-visita-desde-hoy-espana
747936090,20180416,201804,2018,2018.2904,BUS,BANK,,,,,,BUS,,,EST,ESTONIA,EST,,,,,,,,1,010,010,01,1,0.0,6,1,6,-1.2531328320802,1,Estonia,EN,EN,,59.0,26.0,EN,1,Estonia,EN,EN,,59.0,26.0,EN,1,Estonia,EN,EN,,59.0,26.0,EN,20180416070000,http://arileht.delfi.ee/news/uudised/swedbank-jattis-suure-kara-peale-ukrainlasest-e-residendi-pangakonto-sulgemata?id=81775377
747936552,20180416,201804,2018,2018.2904,ITA,ITALIAN,ITA,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,8,1,8,1.75438596491228,4,"Mantua, Lombardia, Italy",IT,IT09,18419,45.15,10.8,-120965,0,,,,,,,,4,"Mantua, Lombardia, Italy",IT,IT09,18419,45.15,10.8,-120965,20180416070000,http://gazzettadimantova.gelocal.it/mantova/cronaca/2018/04/16/news/posta-a-giorni-alterni-daoggi-si-parte-giornali-a-singhiozzo-1.16720098
747936406,20180416,201804,2018,2018.2904,GOV,MINIST OF INTERIOR,,,,,,GOV,,,FIN,FINLAND,FIN,,,,,,,,1,043,043,04,1,2.8,20,1,10,-3.37268128161889,1,Finland,FI,FI,,64.0,26.0,FI,1,Finland,FI,FI,,64.0,26.0,FI,1,Finland,FI,FI,,64.0,26.0,FI,20180416070000,https://yle.fi/uutiset/3-10159107
747936399,20180416,201804,2018,2018.2904,GOV,AUTHORITIES,,,,,,GOV,,,CVL,POPULATION,,,,,,CVL,,,1,193,193,19,4,-10.0,6,1,6,1.17416829745597,1,Ecuador,EC,EC,,-2.0,-77.5,EC,1,Ecuador,EC,EC,,-2.0,-77.5,EC,1,Ecuador,EC,EC,,-2.0,-77.5,EC,20180416070000,http://almomento.net/fulcar-analiza-descenso-de-medina-entre-presidentes-mas-populares/
747936190,20180416,201804,2018,2018.2904,CVL,POPULATION,,,,,,CVL,,,GOV,AUTHORITIES,,,,,,GOV,,,1,043,043,04,1,2.8,6,1,6,1.17416829745597,1,Ecuador,EC,EC,,-2.0,-77.5,EC,1,Ecuador,EC,EC,,-2.0,-77.5,EC,1,Ecuador,EC,EC,,-2.0,-77.5,EC,20180416070000,http://almomento.net/fulcar-analiza-descenso-de-medina-entre-presidentes-mas-populares/
747935941,20180416,201804,2018,2018.2904,,,,,,,,,,,CYP,CYPRUS,CYP,,,,,,,,1,020,020,02,1,3.0,4,1,4,0.64516129032258,0,,,,,,,,1,Cyprus,CY,CY,,35.0,33.0,CY,1,Cyprus,CY,CY,,35.0,33.0,CY,20180416070000,http://www.lifo.gr/now/world/188872/anastasiadis-kai-akintzi-etoimazontai-ksana-gia-to-trapezi-ton-diapragmateyseon
747936293,20180416,201804,2018,2018.2904,FIN,FINLAND,FIN,,,,,,,,GOV,MINIST OF INTERIOR,,,,,,GOV,,,1,042,042,04,1,1.9,20,1,10,-3.37268128161889,1,Finland,FI,FI,,64.0,26.0,FI,1,Finland,FI,FI,,64.0,26.0,FI,1,Finland,FI,FI,,64.0,26.0,FI,20180416070000,https://yle.fi/uutiset/3-10159107
747935923,20180416,201804,2018,2018.2904,,,,,,,,,,,COL,COLOMBIA,COL,,,,,,,,0,130,130,13,3,-4.4,10,1,10,-0.94466936572199,0,,,,,,,,1,Colombia,CO,CO,,4.0,-72.0,CO,1,Colombia,CO,CO,,4.0,-72.0,CO,20180416070000,http://www.elcolombiano.com/opinion/columnistas/santrich-y-la-coca-EE8547420
747935922,20180416,201804,2018,2018.2904,,,,,,,,,,,COL,COLOMBIA,COL,,,,,,,,0,1246,124,12,3,-4.0,10,1,10,-0.94466936572199,0,,,,,,,,1,Colombia,CO,CO,,4.0,-72.0,CO,1,Colombia,CO,CO,,4.0,-72.0,CO,20180416070000,http://www.elcolombiano.com/opinion/columnistas/santrich-y-la-coca-EE8547420
747936058,20180416,201804,2018,2018.2904,BLRGOV,BELARUS,BLR,,,,,GOV,,,SYRGOV,SYRIA,SYR,,,,,GOV,,,0,057,057,05,1,8.0,2,1,2,1.28913443830571,1,Japan,JA,JA,,36.0,138.0,JA,1,China,CH,CH,,35.0,105.0,CH,1,Saudi Arabia,SA,SA,,25.0,45.0,SA,20180416070000,http://www.aksam.com.tr/dunya/batili-ulkeler-ortadoguya-coktuler/haber-726653
747935925,20180416,201804,2018,2018.2904,,,,,,,,,,,COP,POLICEMAN,,,,,,COP,,,1,130,130,13,3,-4.4,10,1,10,-0.94466936572199,0,,,,,,,,1,Colombia,CO,CO,,4.0,-72.0,CO,1,Colombia,CO,CO,,4.0,-72.0,CO,20180416070000,http://www.elcolombiano.com/opinion/columnistas/santrich-y-la-coca-EE8547420
747936801,20180416,201804,2018,2018.2904,REF,REFUGEE,,,,,,REF,,,CVL,IMMIGRANT,,,,,,CVL,,,0,080,080,08,2,5.0,10,1,10,-3.97350993377483,1,Canada,CA,CA,,60.0,-96.0,CA,1,Canada,CA,CA,,60.0,-96.0,CA,1,Canada,CA,CA,,60.0,-96.0,CA,20180416070000,http://www.journaldequebec.com/2018/04/16/deux-groupes-de-manifestants-pourraient-saffronter
747936598,20180416,201804,2018,2018.2904,KOR,SOUTH KOREA,KOR,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,043,043,04,1,2.8,2,1,2,-1.0,1,South Korea,KS,KS,,37.0,127.5,KS,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20180416070000,http://www.hankookilbo.com/v/1bf0982af227402aa8978ccb46d08526
747936039,20180416,201804,2018,2018.2904,ARGBUS,ARGENTINA,ARG,,,,,BUS,,,ARG,ARGENTINA,ARG,,,,,,,,1,010,010,01,1,0.0,10,1,10,0.41208791208791,1,Argentina,AR,AR,,-34.0,-64.0,AR,1,Argentina,AR,AR,,-34.0,-64.0,AR,1,Argentina,AR,AR,,-34.0,-64.0,AR,20180416070000,http://www.expansion.com/empresas/tecnologia/2018/04/16/5ad44180e5fdea68578b45b3.html
747936691,20180416,201804,2018,2018.2904,MIL,MILITARY,,,,,,MIL,,,GOV,PRESIDENT,,,,,,GOV,,,1,120,120,12,3,-4.0,10,1,10,-2.1978021978022,1,France,FR,FR,,46.0,2.0,FR,1,France,FR,FR,,46.0,2.0,FR,1,France,FR,FR,,46.0,2.0,FR,20180416070000,https://zik.ua/ru/news/2018/04/16/borba_s_fashyzmom_v_okkupyrovannom_krimu_sozhgly_trampa_makrona_y_mey_1305311
747935904,20180416,201804,2018,2018.2904,,,,,,,,,,,ALB,ALBANIAN,ALB,,,,,,,,0,110,110,11,3,-2.0,8,1,8,-1.0989010989011,0,,,,,,,,1,Albania,AL,AL,,41.0,20.0,AL,1,Albania,AL,AL,,41.0,20.0,AL,20180416070000,http://botasot.info/opinione/872314/salih-cekaj-ishte-ne-sherbim-te-mbrojtjes-se-shqiptareve-nga-poshterimi-ii/
747936484,20180416,201804,2018,2018.2904,GOVGOV,ADMINISTRATION,,,,,,GOV,GOV,,GOV,CONSULATE,,,,,,GOV,,,1,090,090,09,2,-2.0,6,1,6,-3.04182509505703,1,United Kingdom,UK,UK,,54.0,-4.0,UK,1,Albania,AL,AL,,41.0,20.0,AL,1,Albania,AL,AL,,41.0,20.0,AL,20180416070000,https://www.depo.ua/ukr/svit/ukr/svit/tramp-proklinav-yevropu-za-mizernu-kilkist-vignanih-putinskih-shpiguniv-zmi-20180416759595
747936117,20180416,201804,2018,2018.2904,CHN,CHINA,CHN,,,,,,,,,,,,,,,,,,1,084,084,08,2,7.0,10,1,10,0.13661202185792,4,"Hualong, Sichuan, China",CH,CH32,13003,30.387,106.627,10328652,0,,,,,,,,4,"Hualong, Sichuan, China",CH,CH32,13003,30.387,106.627,10328652,20180416070000,http://life.china.com.cn/2018-04/16/content_67194.html
747936041,20180416,201804,2018,2018.2904,ARM,ARMENIA,ARM,,,,,,,,EDU,EDUCATIONAL INSTITUTION,,,,,,EDU,,,1,071,071,07,2,7.4,4,1,4,-1.46067415730337,1,Armenia,AM,AM,,40.0,45.0,AM,1,Armenia,AM,AM,,40.0,45.0,AM,1,Armenia,AM,AM,,40.0,45.0,AM,20180416070000,http://www.cronicadelquindio.com/noticia-completa-titulo-desde-este-lunes-colegios-oficiales-se-declaran-en-emergencia-administrativa-cronica-del-quindio-seccion-region-nota-119610.htm
747936283,20180416,201804,2018,2018.2904,EUR,EUROPE,EUR,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,10,1,10,-2.3598820058997,4,"Tripoli, Tarabulus, Libya",LY,LY61,19101,32.8925,13.18,-3178767,0,,,,,,,,4,"Tripoli, Tarabulus, Libya",LY,LY61,19101,32.8925,13.18,-3178767,20180416070000,http://www.diariodenavarra.es/participacion/cartasaldirector/contenidos/el-avispero-sirio-3202-109.html
747936826,20180416,201804,2018,2018.2904,RUS,RUSSIA,RUS,,,,,,,,,,,,,,,,,,0,141,141,14,3,-6.5,8,1,8,-1.87207488299532,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,0,,,,,,,,4,"Golineh, Kermanshah, Iran",IR,IR13,41087,34.4478,45.86,-3798024,20180416070000,https://www.augsburger-allgemeine.de/politik/Roettgen-bei-Anne-Will-Deutschland-bei-Syrien-Einsatz-nicht-gefragt-id50875451.html
747936855,20180416,201804,2018,2018.2904,SAU,SAUDI ARABIA,SAU,,,,,,,,,,,,,,,,,,1,040,040,04,1,1.0,6,1,6,0.52083333333333,4,"Jubail, Ash Sharqiyah, Saudi Arabia",SA,SA06,25307,27.0112,49.6583,-3091974,0,,,,,,,,4,"Dhahran, Ash Sharqiyah, Saudi Arabia",SA,SA06,25307,26.3032,50.1353,-3093628,20180416070000,http://www.elfagr.com/3055734
747936388,20180416,201804,2018,2018.2904,GOV,SOVEREIGN,,,,,,GOV,,,AGO,ANGOLA,AGO,,,,,,,,0,071,071,07,2,7.4,8,1,8,-1.05170902716915,1,Angola,AO,AO,,-12.5,18.5,AO,1,Angola,AO,AO,,-12.5,18.5,AO,1,Angola,AO,AO,,-12.5,18.5,AO,20180416070000,http://www.5plus.mu/actualite/allegations-contre-jean-claude-bastos-laffaire-quantum-global-en-questions
747936355,20180416,201804,2018,2018.2904,GOV,COUNCIL OF STATE,,,,,,GOV,,,,,,,,,,,,,1,014,014,01,1,0.0,50,3,30,-1.87737784090216,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,0,,,,,,,,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20180416070000,http://radiovesti.ru/news/823523/
747936176,20180416,201804,2018,2018.2904,CVL,RESIDENTS,,,,,,CVL,,,,,,,,,,,,,1,020,020,02,1,3.0,10,1,10,-3.43347639484978,4,"Novosibirsk, Novosibirskaya Oblast', Russia",RS,RS53,25082,55.0411,82.9344,-2970528,0,,,,,,,,4,"Novosibirsk, Novosibirskaya Oblast', Russia",RS,RS53,25082,55.0411,82.9344,-2970528,20180416070000,https://news.ngs.ru/more/54313161/
747936370,20180416,201804,2018,2018.2904,GOV,CABINET OF MINISTERS,,,,,,GOV,,,,,,,,,,,,,1,070,070,07,2,7.0,20,2,20,-1.53297908232119,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,0,,,,,,,,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20180416070000,http://radiovesti.ru/news/823523/
747936898,20180416,201804,2018,2018.2904,SYR,SYRIAN,SYR,,,,,,,,,,,,,,,,,,0,190,190,19,4,-10.0,2,1,2,-0.597014925373138,4,"Orenburg, Orenburgskaya Oblast', Russia",RS,RS55,25084,51.7727,55.0988,-2974927,0,,,,,,,,4,"Orenburg, Orenburgskaya Oblast', Russia",RS,RS55,25084,51.7727,55.0988,-2974927,20180416070000,https://ria.ru/syria/20180416/1518712421.html
